order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time
1478559,86103,Socarrat Paella Bar,Italian,32.735414612737905,Weekend,4,26,31
1478560,86233,Blue Ribbon Sushi Bar & Grill,Thai,14.591260465128533,Weekend,5,25,25
1478561,242724,Shake Shack,Italian,31.75157003926523,Weekend,5,31,30
1478562,101389,Blue Ribbon Fried Chicken,American,28.674591978992787,Weekend,Not given,34,22
1478563,105880,Blue Ribbon Fried Chicken,Japanese,15.422992396057227,Weekday,3,22,24
1478564,7000,Sushi of Gari 46,Italian,18.102786408586145,Weekend,5,30,32
1478565,65509,Shake Shack,Mexican,24.898287177875403,Weekend,5,25,24
1478566,309921,da Umberto,Italian,27.59358104235809,Weekday,3,29,19
1478567,126884,Chipotle Mexican Grill $1.99 Delivery,French,6.6930723913605865,Weekend,Not given,22,29
1478568,321578,Blue Ribbon Sushi,American,33.37317616003485,Weekend,3,35,23
1478569,114704,Hill Country Fried Chicken,Italian,13.935732805726769,Weekend,5,30,17
1478570,91830,Nobu Next Door,Chinese,27.692572058039982,Weekend,5,26,25
1478571,303452,The Meatball Shop,Italian,21.235190684710957,Weekend,4,30,32
1478572,100035,Shake Shack,Japanese,8.557158767550257,Weekend,Not given,29,15
1478573,314480,Parm,American,11.75722279482235,Weekday,5,34,28
1478574,143954,Lucky's Famous Burgers,Japanese,13.010076254668226,Weekend,5,24,24
1478575,327664,Cho Dang Gol,American,24.506384372089677,Weekend,5,35,30
1478576,81652,Amma,American,34.25457891912739,Weekend,3,31,30
1478577,41958,Sushi of Gari Tribeca,Italian,21.93035711670387,Weekend,5,21,27
1478578,44356,CafÌ© China,Japanese,19.217730707479475,Weekend,4,32,32
1478579,64694,Vanessa's Dumpling House,Middle Eastern,21.60281256593502,Weekday,4,20,26
1478580,265250,The Meatball Shop,Japanese,28.476148284697757,Weekend,5,30,23
1478581,75221,Asuka Sushi,American,35.74833413888385,Weekend,5,28,29
1478582,67907,The Meatball Shop,Italian,41.84239259160209,Weekend,5,26,28
1478583,138065,Balthazar Boulangerie,American,40.92110987848669,Weekend,5,31,26
1478584,169491,Shake Shack,Italian,33.89660941113147,Weekend,Not given,35,26
1478585,405877,RedFarm Broadway,Mexican,24.0906557240656,Weekend,Not given,31,16
1478586,90199,The Meatball Shop,Italian,36.21618138772875,Weekend,3,27,28
1478587,259841,The Meatball Shop,Mexican,17.338022585855487,Weekday,5,24,27
1478588,65447,Five Guys Burgers and Fries,American,25.187840191799367,Weekday,5,27,18
1478589,183460,Xe May Sandwich Shop,Chinese,18.26566357650518,Weekend,Not given,20,30
1478590,136440,Posto,American,15.490815237744947,Weekend,5,20,32
1478591,303269,Shake Shack,Mexican,27.77614485970195,Weekday,Not given,26,24
1478592,198979,Benihana,Chinese,29.77089787923613,Weekday,Not given,22,33
1478593,325828,indikitch,Japanese,22.29957433185859,Weekend,Not given,33,32
1478594,87006,Shake Shack,American,33.19391880860454,Weekend,4,31,21
1478595,175296,Melt Shop,American,26.530049471143656,Weekend,Not given,30,21
1478596,49047,RedFarm Broadway,American,15.362777523484246,Weekend,5,22,27
1478597,115419,Vezzo Thin Crust Pizza,American,29.228704210375437,Weekday,3,26,27
1478598,67179,Sarabeth's East,American,19.010208725443796,Weekend,Not given,31,22
1478599,371603,Burger Joint,Middle Eastern,19.985705309649813,Weekend,Not given,27,29
1478600,268378,Tortaria,Chinese,22.50813589358719,Weekend,Not given,23,18
1478601,141576,Shake Shack,Japanese,24.19905636105695,Weekend,Not given,20,24
1478602,61039,TAO,Italian,19.281920507139482,Weekend,4,32,22
1478603,328271,Sushi of Gari,Japanese,25.10387232617166,Weekend,Not given,28,29
1478604,57192,RedFarm Hudson,American,13.863673179140918,Weekday,Not given,26,30
1478605,149399,The Kati Roll Company,Italian,27.5230104945204,Weekend,3,24,33
1478606,93196,Otto Enoteca Pizzeria,Japanese,27.003965411743085,Weekend,5,26,25
1478607,381563,Shake Shack,Japanese,9.793002101948483,Weekday,3,33,29
1478608,269806,Shake Shack,American,21.230954847701987,Weekday,5,31,20
1478609,353719,Westville Hudson,Italian,22.072625960385906,Weekend,4,30,20
1478610,250434,CafÌ© China,American,12.861729998646295,Weekend,4,28,30
1478611,398007,Blue Ribbon Sushi Bar & Grill,American,15.026637178864117,Weekday,5,21,24
1478612,145997,Sushi Samba,American,35.15909538024833,Weekend,5,24,15
1478613,355262,Vanessa's Dumplings,American,29.492203338367254,Weekend,Not given,24,16
1478614,132876,Chote Nawab,Italian,19.010685426652003,Weekday,Not given,28,17
1478615,60944,The Meatball Shop,American,16.614646495480635,Weekday,Not given,25,28
1478616,355633,Tarallucci e Vino Restaurant,Japanese,33.19217878801496,Weekend,5,26,25
1478617,64383,TAO,American,7.96433475401103,Weekend,Not given,22,32
1478618,370596,Sushi Samba,Mexican,21.828175068264382,Weekend,4,31,18
1478619,358111,Balthazar Boulangerie,Italian,19.028132417861595,Weekend,4,33,19
1478620,231561,Balthazar Boulangerie,Italian,30.779372236050047,Weekday,Not given,27,27
1478621,275659,Joe's Shanghai _Àü£¾÷´,American,7.751975763205064,Weekday,Not given,30,16
1478622,375674,Xi'an Famous Foods,Japanese,39.589267556732885,Weekday,5,31,28
1478623,284299,Sushi Samba,Japanese,38.480632038951875,Weekday,Not given,32,30
1478624,78011,Shake Shack,Japanese,9.249620900519684,Weekend,5,29,30
1478625,295478,Donburi-ya,Chinese,17.264386495597392,Weekend,Not given,20,25
1478626,68899,Shake Shack,Italian,18.404523679424123,Weekend,5,32,19
1478627,69103,Shake Shack,American,19.389966847127596,Weekend,Not given,33,24
1478628,387266,Amma,American,34.16669015950815,Weekend,Not given,32,27
1478629,302632,Sushi of Gari,Japanese,10.922183044203615,Weekend,4,30,22
1478630,144484,Shake Shack,Italian,23.636650583530113,Weekend,Not given,20,28
1478631,106754,Jack's Wife Freda,Japanese,43.92395144593518,Weekend,5,27,28
1478632,35963,Tony's Di Napoli,American,27.93999356397344,Weekend,4,28,28
1478633,88006,Momoya,Chinese,11.619496785250934,Weekend,Not given,23,24
1478634,69775,Room Service,Italian,13.233812227131482,Weekday,5,32,28
1478635,48791,Parm,American,15.29268511638912,Weekend,3,24,24
1478636,42018,Waverly Diner,Italian,20.702192817150724,Weekday,5,27,24
1478637,112315,Shake Shack,American,22.67672993704587,Weekday,3,29,24
1478638,64091,Blue Ribbon Sushi,Italian,15.037858042496495,Weekday,Not given,30,17
1478639,115201,Sarabeth's Restaurant,Japanese,13.769431482810582,Weekday,Not given,28,22
1478640,328637,Vezzo Thin Crust Pizza,Chinese,31.26272193038936,Weekend,Not given,31,15
1478641,297456,The Meatball Shop,American,17.249505737336396,Weekday,Not given,28,18
1478642,370566,Balthazar Boulangerie,Japanese,38.96106311358946,Weekday,5,25,21
1478643,63929,Bhatti Indian Grill,Japanese,22.737134451849727,Weekend,4,25,29
1478644,385661,Shake Shack,Japanese,20.89106330657678,Weekend,5,28,28
1478645,253465,Tamarind TriBeCa,American,19.335299003638827,Weekday,3,29,33
1478646,144967,Blue Ribbon Fried Chicken,Japanese,22.282973531391946,Weekday,4,35,27
1478647,164559,Parm,Japanese,18.507556144270428,Weekday,Not given,35,17
1478648,70542,Socarrat Paella Bar,Japanese,15.014244691790413,Weekend,4,32,28
1478649,59742,Xi'an Famous Foods,Japanese,23.269348581026378,Weekend,4,35,28
1478650,241550,Five Guys Burgers and Fries,American,37.910305291940524,Weekend,5,35,19
1478651,145995,The Meatball Shop,Italian,17.49542973978505,Weekend,Not given,22,25
1478652,64091,Xi'an Famous Foods,American,33.950150298055,Weekend,5,26,26
1478653,211697,CafÌ© China,American,38.58639644797344,Weekday,4,33,16
1478654,234614,Blue Ribbon Sushi,Southern,25.053618961093626,Weekend,5,30,30
1478655,114247,Five Guys Burgers and Fries,Italian,20.99413305663991,Weekend,3,27,26
1478656,264677,Blue Ribbon Sushi,Italian,12.663435737285152,Weekday,4,28,24
1478657,365714,Blue Ribbon Fried Chicken,Mexican,15.9531185322156,Weekday,Not given,25,23
1478658,93767,Tarallucci e Vino Restaurant,Chinese,30.13632195663796,Weekday,Not given,22,28
1478659,231531,TAO,Mediterranean,14.822731572814778,Weekend,Not given,35,24
1478660,172728,Cafe Mogador,Japanese,17.0776375858902,Weekend,5,24,28
1478661,83371,Blue Ribbon Sushi,Japanese,18.68354135952736,Weekday,5,21,23
1478662,98276,P.J. Clarke's,American,15.617782236595398,Weekday,Not given,30,17
1478663,96224,Sushi of Gari Tribeca,Italian,15.322562546875329,Weekend,Not given,29,32
1478664,107909,J. G. Melon,Italian,20.284551367340896,Weekend,Not given,28,18
1478665,63641,Schnipper's Quality Kitchen,Mediterranean,24.011857174060665,Weekend,4,27,28
1478666,186516,Han Dynasty,American,22.231802660098076,Weekend,5,21,28
1478667,179158,Vezzo Thin Crust Pizza,American,18.064274011113287,Weekday,Not given,20,27
1478668,110061,The Meatball Shop,Italian,15.909370984091533,Weekend,5,23,21
1478669,91928,Shake Shack,Thai,16.645744859035208,Weekend,Not given,22,19
1478670,236361,J. G. Melon,Japanese,16.742696783667697,Weekend,Not given,22,29
1478671,133172,RedFarm Broadway,Italian,24.636577786885308,Weekday,5,26,21
1478672,152799,Schnipper's Quality Kitchen,American,31.108759559334523,Weekday,4,21,26
1478673,163986,RedFarm Broadway,Italian,22.128335588598986,Weekend,Not given,29,29
1478674,68916,Five Guys Burgers and Fries,Japanese,15.332420763007608,Weekend,4,26,20
1478675,366924,Shake Shack,American,13.806918012807197,Weekend,Not given,29,27
1478676,114496,Blue Ribbon Fried Chicken,Japanese,17.345295631597814,Weekday,5,28,24
1478677,132992,Blue Ribbon Fried Chicken,American,17.620642318371175,Weekday,3,27,20
1478678,84027,Momoya,Italian,16.0692991720204,Weekend,Not given,29,23
1478679,142662,Shake Shack,Chinese,19.50211300649714,Weekend,5,31,23
1478680,62902,Parm,Mexican,20.586744141778887,Weekend,5,24,28
1478681,50093,RedFarm Broadway,Italian,14.800977282906457,Weekend,5,32,29
1478682,143734,Rubirosa,Italian,20.069587437276795,Weekend,Not given,24,33
1478683,128404,The Meatball Shop,Southern,29.60818395132551,Weekend,Not given,25,22
1478684,100579,Hill Country Fried Chicken,Japanese,22.102377551708948,Weekday,5,23,17
1478685,230446,Wa Jeal,American,20.526352347609386,Weekday,4,27,16
1478686,53302,Blue Ribbon Sushi Bar & Grill,American,8.684700022818584,Weekend,4,31,21
1478687,100091,Hummus Place,Japanese,26.428693127747685,Weekday,5,30,16
1478688,262371,Sushi of Gari,Italian,12.6132927309497,Weekend,5,29,20
1478689,61848,The Meatball Shop,Japanese,11.019771447457973,Weekend,Not given,24,18
1478690,121976,Parm,American,23.207526455680437,Weekend,5,27,16
1478691,110031,Otto Enoteca Pizzeria,American,18.541674902210545,Weekend,Not given,27,30
1478692,86464,Han Dynasty,Japanese,15.443424838361022,Weekend,5,25,31
1478693,70722,Tamarind TriBeCa,American,23.147943671624226,Weekend,Not given,29,21
1478694,140977,Five Guys Burgers and Fries,American,20.1943464796492,Weekend,Not given,25,16
1478695,301532,Burger Joint,Japanese,19.065149101044366,Weekend,3,26,16
1478696,95657,RedFarm Hudson,Chinese,11.976472028089907,Weekend,Not given,25,32
1478697,143151,The Meatball Shop,Italian,18.450018192974053,Weekend,Not given,29,25
1478698,314908,Yama Japanese Restaurant,Japanese,11.654164492322856,Weekday,Not given,22,19
1478699,350702,Shake Shack,Mexican,21.115059152614663,Weekday,4,32,24
1478700,42394,Tamarind TriBeCa,Italian,16.466631212764433,Weekday,5,33,25
1478701,83373,Blue Ribbon Sushi,Japanese,23.251356654349056,Weekend,Not given,20,16
1478702,52903,Prosperity Dumpling,Japanese,27.26802099966683,Weekday,Not given,34,20
1478703,133406,Shake Shack,Japanese,22.086840391823298,Weekday,Not given,35,25
1478704,52772,Shake Shack,Italian,12.680468813072284,Weekend,3,25,29
1478705,164018,Sarabeth's Restaurant,American,16.695682683477102,Weekday,4,32,32
1478706,318421,Blue Ribbon Fried Chicken,Japanese,32.74059721426997,Weekday,5,23,18
1478707,57265,Shake Shack,Japanese,15.6249107634491,Weekday,Not given,27,24
1478708,38306,Blue Ribbon Sushi,American,16.755774234952895,Weekday,5,30,18
1478709,288790,Shake Shack,American,34.321531594734644,Weekday,4,21,25
1478710,173710,Shake Shack,Japanese,17.52549533017431,Weekend,Not given,22,19
1478711,301213,Cafe Mogador,American,30.38987627544432,Weekend,3,31,19
1478712,148619,Momoya,Japanese,18.421967154666582,Weekend,Not given,20,32
1478713,104306,Shake Shack,Mediterranean,22.40896290639349,Weekend,4,27,29
1478714,56685,Shake Shack,American,17.935268808032916,Weekend,Not given,26,26
1478715,265177,Vanessa's Dumplings,Indian,24.947692727833527,Weekend,4,34,24
1478716,107995,Shake Shack,American,16.973475818057462,Weekend,Not given,24,30
1478717,27865,Shake Shack,American,24.684290438465425,Weekend,3,23,22
1478718,63903,Shake Shack,Italian,7.816728309281851,Weekday,Not given,30,27
1478719,53006,Balthazar Boulangerie,Japanese,15.933007237099456,Weekend,5,22,24
1478720,115532,Blue Ribbon Fried Chicken,Italian,19.16465826166473,Weekend,5,28,22
1478721,201101,Han Dynasty,Japanese,20.926125974944448,Weekday,5,30,15
1478722,97413,RedFarm Broadway,Chinese,44.86287747880422,Weekend,Not given,27,28
1478723,66475,Blue Ribbon Fried Chicken,Japanese,23.705902921296797,Weekday,5,29,18
1478724,301502,Shake Shack,Italian,15.908685731205832,Weekday,5,21,24
1478725,356213,Otto Enoteca Pizzeria,Chinese,19.970331242291017,Weekday,4,23,32
1478726,56765,Shake Shack,American,8.981205712349782,Weekend,3,27,31
1478727,186413,RedFarm Hudson,Japanese,34.16638332238405,Weekend,Not given,31,24
1478728,87813,Sarabeth's Restaurant,Spanish,26.172544674234018,Weekend,Not given,29,22
1478729,334842,Blue Ribbon Fried Chicken,Japanese,19.61610599356735,Weekday,5,23,30
1478730,275702,Blue Ribbon Sushi,Chinese,17.019587957409847,Weekday,5,24,28
1478731,75264,El Parador Cafe,American,29.274779050217624,Weekend,3,30,26
1478732,85591,Westville Hudson,Japanese,33.67355574249257,Weekday,Not given,22,21
1478733,53375,Parm,Japanese,36.45464071964353,Weekend,5,31,27
1478734,122405,Waverly Diner,Japanese,21.386124124814366,Weekend,5,30,28
1478735,120960,The Kati Roll Company,Italian,15.220946288803841,Weekend,5,29,28
1478736,104568,Frank Restaurant,American,32.613938528000126,Weekend,Not given,21,30
1478737,98276,Blue Ribbon Fried Chicken,American,12.4557399834648,Weekend,5,34,19
1478738,385036,Blue Ribbon Fried Chicken,Japanese,15.336919082167443,Weekend,4,27,32
1478739,52832,TAO,American,26.47855564013627,Weekday,Not given,21,26
1478740,82041,Shake Shack,American,26.626001236617277,Weekend,4,30,31
1478741,67818,P.J. Clarke's,American,18.83277498129539,Weekend,3,34,18
1478742,319159,J. G. Melon,American,24.84129840235957,Weekend,4,32,31
1478743,297130,Jack's Wife Freda,American,23.695374063185817,Weekend,Not given,25,27
1478744,47750,RedFarm Broadway,Mexican,31.073759387854494,Weekday,Not given,33,25
1478745,63556,Jack's Wife Freda,Japanese,18.47675440977852,Weekday,4,26,16
1478746,85603,Blue Ribbon Sushi Izakaya,Mexican,31.027694038057096,Weekend,Not given,28,21
1478747,56692,Asuka Sushi,American,34.46767809689774,Weekend,4,28,24
1478748,145997,Blue Ribbon Sushi Bar & Grill,American,13.495345417198896,Weekend,5,25,29
1478749,263512,The Meatball Shop,American,22.96628979543575,Weekend,Not given,32,33
1478750,344054,Cafeteria,Indian,31.230258119758005,Weekend,Not given,29,17
1478751,129006,Five Guys Burgers and Fries,American,28.430143263640176,Weekday,5,23,22
1478752,40553,Blue Ribbon Sushi,Japanese,30.756149039998956,Weekday,5,34,31
1478753,178701,CafÌ© China,American,23.800515372866883,Weekend,Not given,28,25
1478754,59145,Blue Ribbon Sushi,American,21.341492814775084,Weekend,4,30,22
1478755,399524,Shake Shack,Spanish,13.551143357026653,Weekday,Not given,20,16
1478756,116153,RedFarm Broadway,Japanese,16.768194643983115,Weekday,5,31,22
1478757,74455,The Meatball Shop,Japanese,38.14277987511317,Weekend,4,27,30
1478758,149856,Melt Shop,Middle Eastern,34.95743506184399,Weekend,Not given,30,28
1478759,145394,Blue Ribbon Sushi Bar & Grill,Chinese,28.359298557289765,Weekend,Not given,27,20
1478760,77942,Shake Shack,Japanese,15.64020886470345,Weekend,5,32,17
1478761,168506,Sushi of Gari 46,Chinese,19.064280608280693,Weekend,Not given,32,29
1478762,390460,Five Guys Burgers and Fries,American,15.504342459439368,Weekend,5,27,16
1478763,304655,RedFarm Hudson,Italian,24.99963542576588,Weekday,5,35,24
1478764,326896,Piccolo Angolo,Japanese,29.53507523176609,Weekend,5,21,26
1478765,181246,Grand Sichuan International,Japanese,24.268182176961986,Weekday,3,27,20
1478766,399845,Vanessa's Dumpling House,Mexican,35.85510298253072,Weekday,Not given,24,29
1478767,118722,Blue Ribbon Sushi Bar & Grill,American,22.66276791649353,Weekend,Not given,28,27
1478768,52507,Tony's Di Napoli,Italian,26.698466592422715,Weekday,Not given,35,27
1478769,50366,J. G. Melon,Chinese,22.687729827948832,Weekend,5,22,24
1478770,105250,Shake Shack,Mediterranean,18.21898132455073,Weekend,4,20,18
1478771,61932,Shake Shack,Southern,30.870468711377253,Weekend,Not given,27,16
1478772,166110,Shake Shack,Indian,24.515049937638135,Weekend,5,22,29
1478773,168371,Rubirosa,Thai,26.20314294266442,Weekend,Not given,23,24
1478774,318844,Joe's Shanghai _Àü£¾÷´,American,20.12710668138951,Weekend,3,21,32
1478775,259311,The Kati Roll Company,American,18.809267090995874,Weekend,5,25,28
1478776,346899,da Umberto,Chinese,12.137725761794819,Weekend,Not given,26,28
1478777,64651,Tamarind TriBeCa,Italian,22.838810899977688,Weekday,Not given,34,23
1478778,331156,Shake Shack,American,22.932027697408685,Weekday,3,20,15
1478779,91950,Cafe Habana,Japanese,28.84774502989908,Weekend,Not given,27,25
1478780,81628,Blue Ribbon Sushi,Chinese,10.435525866955935,Weekend,Not given,23,21
1478781,214114,Shake Shack,Italian,22.3711203173004,Weekday,Not given,25,19
1478782,390990,The Meatball Shop,Japanese,23.27800365634457,Weekend,Not given,25,19
1478783,95524,Shake Shack,Japanese,26.12019965187619,Weekend,5,34,29
1478784,277941,The Meatball Shop,Mediterranean,16.095642136653723,Weekday,Not given,20,26
1478785,105707,Xi'an Famous Foods,American,33.36939712373118,Weekend,4,21,26
1478786,184368,Parm,Chinese,19.967077282861457,Weekend,5,28,21
1478787,384963,Olea,Italian,14.739590460314522,Weekend,4,34,26
1478788,54447,The Kati Roll Company,Japanese,32.45484180271796,Weekend,5,31,24
